place_id,name,address,latitude,longitude,rating,num_reviews,food_types,price_level,hours
ChIJwz4Dk5nfdUgRz14eUz9mfus,The Juice Smith,"15 Oakdene Parade, Cobham KT11 2LR, UK",51.3295703,-0.41135920000000004,4.4,240,restaurant,PRICE_LEVEL_MODERATE,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: 9:00 AM – 4:00 PM
ChIJGVFcIJrfdUgRLgtzSI2BPO4,Domino's Pizza - London - Cobham,"19 Anyards Rd, London, Cobham KT11 2LW, UK",51.3306427,-0.41124059999999996,3.7,123,"meal_delivery, food_delivery, meal_takeaway, restaurant",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 11:00 PM
ChIJ8ygtKP7fdUgRb1TE80gyCrI,"Hapi - Coffee, Bagels, etc","28 Hollyhedge Rd, Cobham KT11 3DG, UK",51.328879199999996,-0.4116574,4.6,108,"coffee_shop, cafe",N/A,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: 8:00 AM – 4:00 PM; Sunday: 8:00 AM – 3:00 PM
ChIJB0qM87ffdUgR1L7qcGVMw7E,Gourmet Burger Club - Cobham,"27 Oakdene Parade, Cobham KT11 2LR, UK",51.3298354,-0.4111584,4.9,728,"fast_food_restaurant, meal_delivery, food_delivery, meal_takeaway, vegetarian_restaurant, american_restaurant, restaurant",N/A,Monday: 4:00 – 9:00 PM; Tuesday: 4:00 – 9:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 12:00 – 10:00 PM; Sunday: 12:00 – 9:00 PM
ChIJR2BYnE3gdUgRrrqYnPmGiMA,"The Star, Malden Rushett","Kingston Rd, Leatherhead KT22 0DP, UK",51.3268285,-0.3276228,4.3,2006,"pub, bar, restaurant",PRICE_LEVEL_MODERATE,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 10:30 PM
ChIJf0ktQ3rhdUgRodOQ97oHj9U,The Barn KT9,"Rushett Farm, Leatherhead Rd, Chessington KT9 2NH, UK",51.334280299999996,-0.3165598,4.9,179,"cafe, food_court",PRICE_LEVEL_MODERATE,Monday: 7:45 AM – 2:00 PM; Tuesday: 7:45 AM – 2:00 PM; Wednesday: 7:45 AM – 2:00 PM; Thursday: 7:45 AM – 2:00 PM; Friday: 7:45 AM – 2:00 PM; Saturday: 8:00 AM – 3:00 PM; Sunday: 8:00 AM – 3:00 PM
ChIJg-M6qNHhdUgRvqvNsEqoB-4,The Shy Horse,"423 Leatherhead Rd, Chessington KT9 2NQ, UK",51.3371201,-0.3198184,4.3,1962,"pub, bar, restaurant",PRICE_LEVEL_MODERATE,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:30 PM
ChIJv_16HtjhdUgRD-hVj9Ti9-M,bp,"Leatherhead Rd, Chessington KT9 2NH, UK",51.3383913,-0.31928880000000004,3.7,53,cafe,N/A,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
ChIJ1U7RRKPhdUgRP2UvjC-xIl4,The Woodman,"Surrey, 238 Barnett Wood Ln, Ashtead KT21 2DA, UK",51.314328100000004,-0.3079803,4.1,1054,"pub, bar, restaurant",PRICE_LEVEL_MODERATE,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 11:00 PM
ChIJZxDidlHgdUgRAskRUOPRD3o,Phil You Up,"294 Kingston Rd, Leatherhead KT22 7QE, UK",51.3123049,-0.334156,4.8,280,"fast_food_restaurant, food_delivery, restaurant",N/A,Monday: Closed; Tuesday: 10:00 AM – 4:00 PM; Wednesday: 10:00 AM – 4:00 PM; Thursday: 10:00 AM – 4:00 PM; Friday: 10:00 AM – 4:00 PM; Saturday: 10:00 AM – 4:00 PM; Sunday: Closed
ChIJBacZb87hdUgR7drGqJ4B5bk,M&S Food To Go,"Leatherhead Rd, Chessington KT9 2NH, UK",51.3382144,-0.31936899999999996,3.9,23,"sandwich_shop, restaurant",PRICE_LEVEL_MODERATE,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
ChIJwfi-R6PhdUgR96kyPdwqdjE,St George's Church,"Barnett Wood Ln, Ashtead KT21 2DA, UK",51.3143993,-0.3084781,4.7,68,cafe,N/A,"Monday: 9:00 AM – 3:00 PM; Tuesday: 9:00 AM – 3:30 PM; Wednesday: 9:00 AM – 3:00 PM; Thursday: 9:00 AM – 3:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: Closed; Sunday: 10:30 AM – 12:00 PM, 6:00 – 7:00 PM"
ChIJK4N9Zb3hdUgRSMRI7IqBAdE,Ashtead Cafe and Desserts,"Craddocks Parade, Ashtead KT21 1QJ, UK",51.3170211,-0.3044582,4.6,255,"cafe, breakfast_restaurant, restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: 7:00 AM – 4:00 PM; Tuesday: 7:00 AM – 4:00 PM; Wednesday: 7:00 AM – 4:00 PM; Thursday: 7:00 AM – 4:00 PM; Friday: 7:00 AM – 4:00 PM; Saturday: 7:00 AM – 4:00 PM; Sunday: 8:00 AM – 3:00 PM
ChIJvdqOZ73hdUgRq9CK3n81E-M,"MOGUL DYNASTY Dine-in, Deliver and Collection.full AC (best to call us)","1 Craddocks Parade, Ashtead KT21 1QL, UK",51.316801899999994,-0.3041444,4.3,227,"indian_restaurant, restaurant",PRICE_LEVEL_MODERATE,"Monday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Tuesday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Wednesday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Thursday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Friday: 5:30 – 11:00 PM; Saturday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Sunday: 12:00 – 2:30 PM, 5:30 – 11:00 PM"
ChIJg1QZIe8NdkgRtEwlxB1YfvY,The Pod,"REGENT PARK, 297-299 Kingston Rd, Leatherhead KT22 7PL, UK",51.31003690000001,-0.3339881,4.9,119,"cafe, restaurant",N/A,Monday: 8:30 AM – 2:30 PM; Tuesday: 8:30 AM – 2:30 PM; Wednesday: 8:30 AM – 2:30 PM; Thursday: 8:30 AM – 2:30 PM; Friday: 8:30 AM – 2:30 PM; Saturday: Closed; Sunday: Closed
ChIJW3wDfKDhdUgROsXED9shFNU,Rye Cafe and Juice Bar,"204 Barnett Wood Ln, Ashtead KT21 2DB, UK",51.313382,-0.3105776,4.9,90,cafe,N/A,N/A
ChIJva5yDdfhdUgRNc-rgGpjS7Y,Sedum Restaurant,"Sedum Restraunt, chessington garden centre, Chessington KT9 2NG, UK",51.343635299999995,-0.3183801,4.2,92,restaurant,N/A,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:30 AM – 4:00 PM
ChIJZeSXQr3hdUgRC15lGBoGPWs,Blue Marlin,"9 Craddocks Parade, Ashtead KT21 1QL, UK",51.3164361,-0.30460909999999997,4.3,208,"fast_food_restaurant, meal_takeaway, restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: 5:00 – 9:30 PM; Tuesday: 5:00 – 9:30 PM; Wednesday: 5:00 – 9:30 PM; Thursday: 12:00 – 9:30 PM; Friday: 12:00 – 9:30 PM; Saturday: 12:00 – 9:30 PM; Sunday: Closed
ChIJYRTSoqThdUgR05cIdz6gVUE,Ashtead Chinese,"220 Barnett Wood Ln, Ashtead KT21 2DB, UK",51.313601899999995,-0.31017059999999996,3.8,74,"meal_delivery, food_delivery, meal_takeaway, restaurant",N/A,Monday: Closed; Tuesday: 5:00 – 10:00 PM; Wednesday: 5:00 – 10:00 PM; Thursday: 5:00 – 10:00 PM; Friday: 5:00 – 10:30 PM; Saturday: 5:00 – 10:30 PM; Sunday: 5:00 – 10:00 PM
ChIJHenl-3fhdUgRFj40F6lm7BM,Clubhouse Restaurant & Bar,"Kingston Rd, Ashtead, Leatherhead KT22 0EE, UK",51.320853,-0.330794,4.2,6,"bar_and_grill, bar, restaurant",N/A,N/A
ChIJ-XBlRqPhdUgRT6OlhWd-r-k,"St George's Cafe, Ashtead","Barnett Wood Ln, Ashtead KT21 2DA, UK",51.3143792,-0.3084674,4.9,30,cafe,PRICE_LEVEL_INEXPENSIVE,Monday: 8:30 AM – 12:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 2:30 PM; Thursday: 8:30 AM – 2:30 PM; Friday: 8:30 AM – 2:30 PM; Saturday: Closed; Sunday: Closed
ChIJGfP1KoThdUgRimZcQH3kJ94,Ori&Art cafe,"222 Kingston Rd, Leatherhead KT22 7PZ, UK",51.309796999999996,-0.3325526,4.8,53,"coffee_shop, cafe",N/A,N/A
ChIJhaIPr9HhdUgRffrPi_5kO3A,Wild Bean Cafe,"Leatherhead Rd, Chessington KT9 2NH, UK",51.3382254,-0.31937689999999996,3,1,cafe,N/A,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
ChIJKQTLu0fhdUgRez11Bk5Ll5U,New Ashtead Chinese,"220 Barnett Wood Ln, Ashtead KT21 2DB, UK",51.3135284,-0.3101271,4.2,13,"meal_takeaway, restaurant",N/A,Monday: Closed; Tuesday: 5:00 – 10:00 PM; Wednesday: 5:00 – 10:00 PM; Thursday: 5:00 – 10:00 PM; Friday: 5:00 – 10:30 PM; Saturday: 5:00 – 10:30 PM; Sunday: 5:00 – 10:00 PM
ChIJgQzk1mHidUgRirXs26piouc,Mayfield Lavender Glasshouse Cafe and Gift & Plant Shop,"139 Reigate Rd, Epsom KT17 3DW, UK",51.328724199999996,-0.23421609999999998,4.4,245,cafe,PRICE_LEVEL_MODERATE,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 10:00 AM – 4:00 PM
ChIJn_Ai89PjdUgRGz7ClpfWh-0,Tattenham Corner,"Tattenham Cres, Epsom KT18 5NY, UK",51.311662299999995,-0.2435715,4.4,602,"pub, bar, restaurant",N/A,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 10:30 PM
ChIJ63vQzsbidUgRgVCu760Ivs4,M&S Simply Food,"1-13 High St, Banstead SM7 2NE, UK",51.3222209,-0.2042251,4,261,"sandwich_shop, restaurant",PRICE_LEVEL_MODERATE,Monday: 8:00 AM – 9:00 PM; Tuesday: 8:00 AM – 9:00 PM; Wednesday: 8:00 AM – 9:00 PM; Thursday: 8:00 AM – 9:00 PM; Friday: 8:00 AM – 9:00 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 9:00 AM – 6:00 PM
ChIJ63vQzsbidUgR7oG967InQL0,Zizzi - Banstead,"1 High St, Banstead SM7 2NE, UK",51.3221117,-0.2048929,4.5,1787,"restaurant, vegan_restaurant, pizza_restaurant, italian_restaurant, vegetarian_restaurant",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 10:00 PM; Tuesday: 11:30 AM – 10:00 PM; Wednesday: 11:30 AM – 10:00 PM; Thursday: 11:30 AM – 10:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 10:00 PM
ChIJZUIRl5TidUgRzf5JqLuL658,Galu Mediterranean Bar & Grill,"30 Nork Way, Banstead SM7 1PB, UK",51.3266716,-0.21461899999999998,4.5,612,"mediterranean_restaurant, bar, restaurant",PRICE_LEVEL_MODERATE,"Monday: 5:15 – 10:00 PM; Tuesday: 5:15 – 11:00 PM; Wednesday: 5:15 – 11:00 PM; Thursday: 5:15 – 11:00 PM; Friday: 12:00 – 3:00 PM, 6:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 9:00 PM"
ChIJwWVRzcbidUgRnIXZUPO_WKY,bp,"Brook Street, 114 Brighton Rd, Banstead SM7 1AZ, UK",51.3171487,-0.2113205,3.4,45,cafe,N/A,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
ChIJvezvxsbidUgRDTGMu90IxZQ,Prezzo Italian Restaurant Banstead,"28 High St, Banstead SM7 2LJ, UK",51.3220463,-0.2033519,4.2,749,"italian_restaurant, restaurant",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 10:00 PM; Tuesday: 11:30 AM – 10:00 PM; Wednesday: 11:30 AM – 10:00 PM; Thursday: 11:30 AM – 10:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 10:00 PM
ChIJtXW_6MbidUgRYu5xwVVSPr4,Ciao Italia Restaurant,"45 High St, Banstead SM7 2NH, UK",51.3224679,-0.20253159999999998,4.3,571,"italian_restaurant, restaurant",PRICE_LEVEL_MODERATE,"Monday: 12:00 – 3:00 PM, 6:00 – 10:00 PM; Tuesday: 12:00 – 3:00 PM, 6:00 – 10:00 PM; Wednesday: 12:00 – 3:00 PM, 6:00 – 10:00 PM; Thursday: 12:00 – 3:00 PM, 6:00 – 10:00 PM; Friday: 12:00 – 10:30 PM; Saturday: 12:00 – 10:30 PM; Sunday: 12:00 – 3:00 PM"
ChIJBXmxt8bidUgRPcHt39UC5aY,PizzaExpress,"24 High St, Banstead SM7 2LJ, UK",51.3219577,-0.2036487,4.5,680,"pizza_restaurant, meal_takeaway, italian_restaurant, restaurant",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 9:00 PM; Tuesday: 11:30 AM – 9:00 PM; Wednesday: 11:30 AM – 9:00 PM; Thursday: 11:30 AM – 9:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 9:00 PM
ChIJF2RsJ07idUgRtVBuuu-qcf4,Tea Hut Epsom Downs,"Epsom KT18, UK",51.3117521,-0.2451278,4.6,305,"cafe, tea_house",PRICE_LEVEL_INEXPENSIVE,Monday: 11:00 AM – 5:30 PM; Tuesday: 11:00 AM – 5:30 PM; Wednesday: 11:00 AM – 5:30 PM; Thursday: 11:00 AM – 5:30 PM; Friday: 11:00 AM – 5:30 PM; Saturday: 11:00 AM – 5:30 PM; Sunday: 11:00 AM – 5:30 PM
ChIJbZriDtjjdUgRrPC863p4Eh8,Park View Cafe,"The Pavilion Alexandra Park, 19 Alexandra Rd, Epsom KT17 4BU, UK",51.334536199999995,-0.2528337,4.9,161,"coffee_shop, cafe",N/A,Monday: 7:30 AM – 4:30 PM; Tuesday: 7:30 AM – 4:30 PM; Wednesday: 7:30 AM – 4:30 PM; Thursday: 7:30 AM – 4:30 PM; Friday: 7:30 AM – 4:30 PM; Saturday: 7:30 AM – 4:30 PM; Sunday: 7:30 AM – 4:30 PM
ChIJlW_1wsbidUgRUEWYRG7SxF4,Caffè Nero,"37 High St, Banstead SM7 2NH, UK",51.3224216,-0.20290870000000003,4.2,395,"coffee_shop, cafe",PRICE_LEVEL_MODERATE,Monday: 7:00 AM – 6:00 PM; Tuesday: 7:00 AM – 6:00 PM; Wednesday: 7:00 AM – 6:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 7:00 AM – 6:00 PM; Saturday: 7:00 AM – 6:00 PM; Sunday: 8:00 AM – 6:00 PM
ChIJWYTO78bidUgRN1sdRYRUEYQ,Caffe Italia,"49 High St, Banstead SM7 2NL, UK",51.3225875,-0.20204919999999998,4.3,448,"cafe, breakfast_restaurant, bar, restaurant",PRICE_LEVEL_MODERATE,Monday: 7:30 AM – 5:00 PM; Tuesday: 7:30 AM – 6:00 PM; Wednesday: 7:30 AM – 6:00 PM; Thursday: 7:30 AM – 6:00 PM; Friday: 7:30 AM – 6:00 PM; Saturday: 7:30 AM – 6:00 PM; Sunday: 9:00 AM – 5:00 PM
ChIJ0fM-V_XidUgRa72bL-xTaIY,Le Raj Restaurant,"211 Fir Tree Rd, Epsom KT17 3LB, UK",51.325261,-0.2333731,4.1,358,"indian_restaurant, meal_takeaway, restaurant",PRICE_LEVEL_EXPENSIVE,"Monday: 5:30 – 11:00 PM; Tuesday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Wednesday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Thursday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Friday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Saturday: 12:00 – 2:30 PM, 5:30 – 11:00 PM; Sunday: 12:00 – 2:30 PM, 5:30 – 11:00 PM"
ChIJuUjFlUXjdUgRG6T0t6NE3NY,Pizza Hut,"50 High St, Banstead SM7 2LX, UK",51.322331899999995,-0.20212719999999998,4.2,243,"fast_food_restaurant, meal_delivery, pizza_restaurant, food_delivery, meal_takeaway, restaurant",PRICE_LEVEL_MODERATE,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM
ChIJMSJ-g_TjdUgRfceS8ZULSXU,C&K Turkish Restaurant,"51 Nork Way, Banstead SM7 1PB, UK",51.326672900000005,-0.2152412,4.8,226,"turkish_restaurant, restaurant",PRICE_LEVEL_MODERATE,Monday: 12:00 PM – 12:00 AM; Tuesday: Closed; Wednesday: 12:00 PM – 12:00 AM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 PM – 12:00 AM
ChIJTWyD27HjdUgRj_A0Gr-ELkk,Banstead Cafe,"6 High St, Banstead SM7 2LJ, UK",51.321672400000004,-0.2043716,4.8,147,cafe,N/A,Monday: 7:00 AM – 5:00 PM; Tuesday: Closed; Wednesday: 7:00 AM – 5:00 PM; Thursday: 7:00 AM – 5:00 PM; Friday: 7:00 AM – 5:00 PM; Saturday: 7:00 AM – 5:00 PM; Sunday: 8:00 AM – 4:00 PM
ChIJ23TJWfXidUgR1Ne6BX4B01A,Amani,"215 Fir Tree Rd, Epsom KT17 3LB, UK",51.325102,-0.233384,3.9,200,"indian_restaurant, fine_dining_restaurant, asian_restaurant, restaurant",PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 11:00 PM
ChIJOfcBRW3jdUgRFhS1q-hs2B4,Pizza Go Go Banstead,"13 Nork Way, Banstead SM7 1PB, UK",51.327969499999995,-0.21532579999999998,4.7,32,"meal_delivery, food_delivery",PRICE_LEVEL_INEXPENSIVE,Monday: 11:30 AM – 11:00 PM; Tuesday: 11:30 AM – 11:00 PM; Wednesday: 11:30 AM – 11:00 PM; Thursday: 11:30 AM – 11:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 11:00 PM
ChIJx1ICOejidUgRD-Em1cRvP8k,M&S Simply Food,"Brook Street, 114 Brighton Rd, Banstead SM7 1AZ, UK",51.317206000000006,-0.21109899999999998,4.3,10,"sandwich_shop, restaurant",PRICE_LEVEL_MODERATE,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
ChIJc4qEB7n9dUgRFnjh-jSlvlQ,Coulsdon Manor Hotel,"Coulsdon Ct Rd, Old Coulsdon, Coulsdon CR5 2LL, UK",51.317312,-0.12299599999999998,3.8,769,restaurant,N/A,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
ChIJexdbFp39dUgRjtden1WUlF8,Lord Roberts on the Green,"The Webb Estate, 19 Upper Woodcote Village, Purley CR8 3HF, UK",51.3337468,-0.13812059999999998,4.2,536,"cafe, lebanese_restaurant, dessert_restaurant, deli, breakfast_restaurant, restaurant",PRICE_LEVEL_MODERATE,Monday: 8:30 AM – 4:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: 8:30 AM – 4:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 9:30 AM – 5:00 PM; Sunday: 10:00 AM – 4:00 PM
ChIJDYlozPL9dUgRTsXjZiZ4264,Jolly Farmers,"7 Purley Rd, Purley CR8 2HA, UK",51.3381732,-0.11634720000000001,4.2,790,"pub, bar, indian_restaurant, meal_takeaway, restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 11:30 PM; Thursday: 12:00 – 11:30 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 10:00 PM
ChIJsQCnomT9dUgRbpaOxqHGFws,Flittons Nursery,"51 Woodmansterne Ln, Wallington SM6 0SW, UK",51.3417749,-0.1522915,4.5,145,"coffee_shop, cafe",N/A,Monday: Closed; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 10:00 AM – 5:00 PM
ChIJQfY-1pr9dUgRY5SgFohQUaE,4 Locos Argentine Steakhouse,"Unit 6-8, Tudor Court, Russell Hill Rd, Purley CR8 2LA, UK",51.339151799999996,-0.11712720000000001,4.6,537,"steak_house, restaurant",PRICE_LEVEL_MODERATE,Monday: Closed; Tuesday: 5:00 – 9:30 PM; Wednesday: 5:00 – 9:30 PM; Thursday: 5:00 – 9:30 PM; Friday: 5:00 – 11:00 PM; Saturday: 5:00 – 11:00 PM; Sunday: 12:00 – 5:00 PM
ChIJgWkSHC79dUgRcmRbYRFda8o,Grumpy Goose,"136 Brighton Rd, Coulsdon CR5 2ND, UK",51.3213107,-0.137975,4.6,489,"coffee_shop, breakfast_restaurant, cafe, restaurant",N/A,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: 9:00 AM – 4:00 PM
ChIJZczy9H79dUgR0hLlW0e7Qps,Abuela Play Cafe,"38, 40 Chipstead Valley Rd, Coulsdon CR5 2RA, UK",51.3207844,-0.1396478,4.7,63,"coffee_shop, cafe",N/A,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 4:30 PM; Sunday: 10:00 AM – 4:00 PM
ChIJp0aQyqD9dUgR9vE3HwISIb8,The Pembroke,"12-16 Chipstead Valley Rd, Coulsdon, Croydon CR5 2RA, UK",51.3209872,-0.1388125,4,922,"pub, bar, restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 11:00 PM
ChIJmV3lG9T9dUgRjdmR6xy3fLc,Los Arcos,"173 Brighton Rd, Coulsdon CR5 2NH, UK",51.319676699999995,-0.1388837,4.5,467,"bar, restaurant",PRICE_LEVEL_MODERATE,"Monday: Closed; Tuesday: 12:00 – 3:00 PM, 6:00 – 10:00 PM; Wednesday: 12:00 – 3:00 PM, 6:00 – 10:00 PM; Thursday: 12:00 – 3:00 PM, 6:00 – 10:00 PM; Friday: 12:00 – 3:00 PM, 5:00 – 11:00 PM; Saturday: 12:00 – 3:00 PM, 5:00 – 11:00 PM; Sunday: Closed"
ChIJR0oQ3fL9dUgRqeH_EU_ytPQ,La TASQUERIA A taste of the Mediterranean,"36-40 High St, Purley CR8 2AA, UK",51.3385007,-0.11535669999999999,4.2,688,"spanish_restaurant, bar, restaurant",PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 9:30 PM
ChIJ1QNcbAD9dUgRf_J66uaSSrc,FILTR by Coromandel Coast,"14 High St, Purley CR8 2AA, UK",51.337936899999995,-0.1153828,4.7,58,"coffee_shop, cafe",N/A,Monday: 7:30 AM – 4:00 PM; Tuesday: 7:30 AM – 4:00 PM; Wednesday: 7:30 AM – 4:00 PM; Thursday: 7:30 AM – 4:00 PM; Friday: 7:30 AM – 4:00 PM; Saturday: 8:30 AM – 4:30 PM; Sunday: 8:30 AM – 4:30 PM
ChIJE7gNIKj9dUgRjYWWpkd7Qi0,PizzaExpress,"Ground Floor, Block A, Trinity Square, 127 Brighton Rd, Coulsdon CR5 2NJ, UK",51.321833,-0.1363053,4.6,968,"pizza_restaurant, italian_restaurant, meal_takeaway, restaurant",PRICE_LEVEL_MODERATE,Monday: 11:30 AM – 9:00 PM; Tuesday: 11:30 AM – 9:00 PM; Wednesday: 11:30 AM – 9:00 PM; Thursday: 11:30 AM – 9:00 PM; Friday: 11:30 AM – 11:00 PM; Saturday: 11:30 AM – 11:00 PM; Sunday: 11:30 AM – 9:00 PM
