place_id,name,address,latitude,longitude,rating,num_reviews,food_types,price_level,hours
ChIJFQ2wcCoBdkgRLNkON5RuJnM,Moorish Grill,"15 Selhurst Rd, London SE25 5PP, UK",51.3893079,-0.0895864,3.1,420,restaurant,PRICE_LEVEL_MODERATE,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 11:00 PM; Friday: 11:00 AM – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 10:00 PM
ChIJNUT5I9MAdkgRtFyngoWYxPM,Two Brothers Cafe & Restaurant,"222 St James's Rd, Croydon CR0 2BW, UK",51.381396699999996,-0.0924293,4.5,194,"cafe, restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: 6:30 AM – 4:00 PM; Tuesday: 6:30 AM – 4:00 PM; Wednesday: 6:30 AM – 4:00 PM; Thursday: 6:30 AM – 4:00 PM; Friday: 6:30 AM – 4:00 PM; Saturday: 7:00 AM – 3:00 PM; Sunday: Closed
ChIJew_b5nkHdkgRYLmhB23X_x8,Krunk Burgers Whitehorse Road - Croydon,"79 Whitehorse Rd, Croydon CR0 2JJ, UK",51.3857055,-0.0974169,4.4,524,"fast_food_restaurant, american_restaurant, restaurant",PRICE_LEVEL_MODERATE,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 12:00 AM
ChIJF15Vjs0AdkgRjLmA19ZDe6g,The Orchard,"112 Cherry Orchard Rd, Croydon CR0 6BA, UK",51.37898920000001,-0.0887835,4.2,259,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 11:00 PM
ChIJVaOtrMABdkgRxc5xiVp4VPk,The Golf Venue,"175 Long Ln, Croydon CR0 7TE, UK",51.3906342,-0.05546280000000001,4.3,727,cafe,N/A,Monday: 8:30 AM – 10:00 PM; Tuesday: 8:30 AM – 10:00 PM; Wednesday: 8:30 AM – 10:00 PM; Thursday: 8:30 AM – 10:00 PM; Friday: 8:30 AM – 10:00 PM; Saturday: 8:30 AM – 9:00 PM; Sunday: 8:30 AM – 9:00 PM
ChIJR9bqPOEAdkgRaIzscWjtfOI,Ashburton Hall,"Lower Addiscombe Rd, Croydon CR0 6RX, UK",51.3847376,-0.0663289,4.3,150,cafe,N/A,Monday: 9:00 AM – 4:00 PM; Tuesday: 9:00 AM – 4:00 PM; Wednesday: 9:00 AM – 4:00 PM; Thursday: 9:00 AM – 4:00 PM; Friday: 9:00 AM – 4:00 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: 9:00 AM – 4:00 PM
ChIJAeWituYAdkgR6nrCeFx3JBs,Vujon (Croydon),"360 Lower Addiscombe Rd, Croydon CR0 7AF, UK",51.3833,-0.065367,4.5,279,"indian_restaurant, meal_delivery, food_delivery, meal_takeaway, restaurant",PRICE_LEVEL_MODERATE,Monday: 6:00 – 10:00 PM; Tuesday: 6:00 – 10:00 PM; Wednesday: 6:00 – 10:00 PM; Thursday: 6:00 – 10:00 PM; Friday: 6:00 – 10:00 PM; Saturday: 6:00 – 10:00 PM; Sunday: 6:00 – 10:00 PM
ChIJU53mqOYAdkgRa3uHOXQha7w,The Cricketers,"47 Shirley Rd, Croydon CR0 7ER, UK",51.3813244,-0.062897,4.3,190,"pub, bar",PRICE_LEVEL_MODERATE,Monday: 3:00 – 11:00 PM; Tuesday: 3:00 – 11:00 PM; Wednesday: 3:00 – 11:00 PM; Thursday: 3:00 – 11:00 PM; Friday: 12:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 11:00 PM
ChIJaWeANOQAdkgRYffqfo0wnmA,Eddie's Cafe,"74 Shirley Rd, Croydon CR0 7EP, UK",51.381328200000006,-0.0633116,4.6,234,cafe,PRICE_LEVEL_INEXPENSIVE,Monday: 6:00 AM – 3:00 PM; Tuesday: 6:00 AM – 3:00 PM; Wednesday: 6:00 AM – 3:00 PM; Thursday: 6:00 AM – 3:00 PM; Friday: 6:00 AM – 3:00 PM; Saturday: 7:00 AM – 3:00 PM; Sunday: 8:00 AM – 3:00 PM
ChIJCWlENeQAdkgRxF2eRFeWec4,Pizza Hot 4 You,"51A Shirley Rd, West Wickham, Croydon CR0 7ER, UK",51.381118199999996,-0.0629153,3.7,116,"meal_delivery, pizza_restaurant, food_delivery, meal_takeaway, restaurant",PRICE_LEVEL_INEXPENSIVE,Monday: 10:00 AM – 2:00 AM; Tuesday: 10:00 AM – 2:00 AM; Wednesday: 10:00 AM – 2:00 AM; Thursday: 10:00 AM – 2:00 AM; Friday: 10:00 AM – 2:00 AM; Saturday: 10:00 AM – 2:00 AM; Sunday: 10:00 AM – 2:00 AM
ChIJkfquHP4AdkgR7Q7r__1odmM,Bywood Kebab House,"15 Bywood Ave, Croydon CR0 7RB, UK",51.3886744,-0.0517669,4.4,71,"meal_takeaway, restaurant",N/A,Monday: 11:00 AM – 10:30 PM; Tuesday: 11:00 AM – 10:30 PM; Wednesday: 11:00 AM – 10:30 PM; Thursday: 11:00 AM – 10:30 PM; Friday: 11:00 AM – 10:30 PM; Saturday: 11:00 AM – 10:30 PM; Sunday: 1:00 – 10:30 PM
ChIJy2iZAP4AdkgRRlCMnlkWxHY,Bywood Fish Bar,"16 Bywood Ave, Croydon CR0 7RA, UK",51.388459399999995,-0.052045799999999996,4.6,92,"meal_takeaway, restaurant",PRICE_LEVEL_MODERATE,Monday: 11:00 AM – 9:00 PM; Tuesday: 11:00 AM – 9:00 PM; Wednesday: 11:00 AM – 9:00 PM; Thursday: 11:00 AM – 9:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: Closed
ChIJMwieOuQAdkgRZsi_ov184rs,Dan's Garden Chinese,"58 Shirley Rd, Croydon CR0 7EP, UK",51.381754,-0.0633914,3.9,52,"asian_restaurant, seafood_restaurant, meal_delivery, fast_food_restaurant, food_delivery, meal_takeaway, restaurant",PRICE_LEVEL_MODERATE,Monday: Closed; Tuesday: 4:30 – 10:00 PM; Wednesday: 4:30 – 10:00 PM; Thursday: 4:30 – 10:00 PM; Friday: 4:30 – 10:00 PM; Saturday: 4:30 – 10:00 PM; Sunday: 4:30 – 9:00 PM
ChIJpXTeBdsBdkgRynFLAHGluc0,Pizza City,"60 Shirley Rd, Croydon CR0 7EP, UK",51.381659199999994,-0.06352479999999999,3.9,26,"meal_delivery, fast_food_restaurant, pizza_restaurant, turkish_restaurant, food_delivery, meal_takeaway, restaurant",N/A,Monday: 12:00 PM – 1:00 AM; Tuesday: 12:00 PM – 1:00 AM; Wednesday: 12:00 PM – 1:00 AM; Thursday: 12:00 PM – 1:00 AM; Friday: 12:00 PM – 1:30 AM; Saturday: 12:00 PM – 1:30 AM; Sunday: 12:00 PM – 1:00 AM
ChIJKRq0MeQAdkgRxCkeNa3s4xY,Happy Dolphin,"66 Shirley Rd, Croydon CR0 7EP, UK",51.381560699999994,-0.0634103,4.3,124,"fast_food_restaurant, meal_takeaway, restaurant",N/A,Monday: Closed; Tuesday: 11:30 AM – 9:00 PM; Wednesday: 11:30 AM – 9:00 PM; Thursday: 11:30 AM – 9:00 PM; Friday: 11:30 AM – 9:00 PM; Saturday: 11:30 AM – 9:00 PM; Sunday: Closed
ChIJ82KbMOQAdkgRbpcqmdxTbow,Shirley Best Kebab,"Shirley Best Kebab, 60 Shirley Rd, Croydon CR0 7EP, UK",51.3816761,-0.0635148,3.2,50,"fast_food_restaurant, turkish_restaurant, american_restaurant, meal_takeaway, restaurant",N/A,Monday: 12:00 PM – 1:00 AM; Tuesday: 12:00 PM – 1:00 AM; Wednesday: 12:00 PM – 1:00 AM; Thursday: 12:00 PM – 1:00 AM; Friday: 12:00 PM – 1:30 AM; Saturday: 12:00 PM – 1:30 AM; Sunday: 12:00 PM – 1:00 AM
ChIJrQYls2wBdkgRapgtSgYWTa4,Peri Peri Chicken Bites,"51 Shirley Rd, West Wickham, Croydon CR0 7ER, UK",51.3811086,-0.06283709999999999,2.2,48,"meal_takeaway, restaurant",N/A,Monday: 11:15 AM – 12:00 AM; Tuesday: 11:15 AM – 12:00 AM; Wednesday: 11:15 AM – 12:00 AM; Thursday: 11:15 AM – 12:00 AM; Friday: 11:15 AM – 12:00 AM; Saturday: 11:15 AM – 12:00 AM; Sunday: 11:15 AM – 12:00 AM
